Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
0,1,false,true,78,1.0,1.0,1.0,1.0,1.0,1.0
0,2,false,true,78,0.9999999874476535,0.9589963059232888,0.9948786362325066,0.9999999222250489,0.9973671274682857,0.7410830762971148
0,3,false,true,78,0.9999999996152883,0.9232506515477854,0.9999999999972329,0.9991109342297401,0.9999971041193373,0.3973031879541602
0,4,false,true,78,0.9999975553160696,0.9999995608234634,0.9999930750398701,0.9896055119045686,0.9407834618045725,0.986637708150209
0,5,false,true,78,0.9999999905507572,0.9945500748258922,0.9999999954789645,0.9757093645865265,0.9999999999945466,0.6078628199812771
0,6,false,true,78,0.9847812502275776,0.7585547862021957,0.9999630307986296,0.9999532112440175,0.9827623180754443,0.7224496516435065
0,7,false,true,78,0.9997015986943179,0.559302209305224,0.9999999999972281,0.9996049388327005,0.9920409572314979,0.07603365377435856
0,8,false,true,78,0.9761093837149585,0.9962631970139317,0.9282094639844707,0.9999999999999997,0.999999999999903,0.9833717025695605
0,9,false,true,78,0.9999999999974128,0.9999999703151767,0.99991442764269,0.9282259562132773,0.9946651532870768,0.9736215222954078
0,10,false,true,78,0.9996559157467741,0.7725990302859902,0.9999866453438668,1.0,0.9999809686273478,0.47392232649631394
1,1,false,true,204,1.0,1.0,1.0,1.0,1.0,1.0
1,2,false,true,204,0.8639626823626209,0.9997640673064008,0.9999793451074032,0.9999999896637356,0.030601684846020105,0.9809979563667064
1,3,false,true,204,0.8456317269105941,0.9999806013460064,0.9999999993236897,0.9999999550264997,0.103266048548317,0.9950810702370922
1,4,false,true,204,0.7820921558239369,0.9765465792642948,0.9937148426870906,0.9999973156068317,0.0009208716566694308,0.9691429411910799
1,5,false,true,204,0.9105720766015374,0.9998739533204268,0.9996638591598973,0.9999932899890037,0.02397126947002637,0.9557028900087882
1,6,false,true,204,0.8999741667356245,0.9999926913375664,0.9999997859520773,0.9840407144247749,0.6115995775793516,0.9999981192979829
1,7,false,true,204,0.999936836173675,0.9722280751291987,0.9987460748412945,0.9999999937035629,0.5756359601646867,0.6681191625931879
1,8,false,true,204,0.8281808507514016,0.9978715773133632,0.999999812277351,0.5792656005914458,0.05113552853353576,0.9998300428795877
1,9,false,true,204,0.6622921334445664,0.9946888114838555,1.0,0.992015023534891,0.05241313355151411,0.3586205639184774
1,10,false,true,204,0.30692548040116685,0.9998239601540578,0.9999707166597651,0.9258931163229008,0.037934821593854084,0.4175768106661941
2,1,true,true,40,1.0,1.0,1.0,1.0,1.0,1.0
2,2,true,true,40,0.11826671693179391,0.7702170681925917,0.12315089025870907,0.17617537722485532,0.9879335794261865,0.9999999999901394
2,3,true,true,40,0.07757877192747131,0.9916477051636523,0.003327518043948041,0.9658736135901654,0.9999999998579167,0.9999999898267075
2,4,true,true,40,0.12731732086811987,0.7019233414990329,0.05784202000919225,0.8417195520365731,0.9993543858381643,0.9932580251394784
2,5,true,true,40,0.6159231991744982,0.9937423630001435,0.814358080541128,0.4110284656900314,0.9871912958113211,0.9994349125452798
2,6,true,true,40,0.13958090911131404,0.8210962293494785,0.025721921155796745,0.6808993850308283,0.9999964446383215,0.9999857673622696
2,7,true,true,40,0.66811267402264,0.9998183167764755,0.1716394356601063,0.9994103671063552,0.9999999999937172,0.9999999985126072
2,8,true,true,40,0.07277120534099557,0.9995232799661423,0.0044067089674652005,0.9712921946583379,0.9999999604314255,0.999999999882764
2,9,true,true,40,0.47189188687109307,0.9974877949939358,0.6602887883991313,0.9954672713402244,0.9853739915881532,0.9999998014012997
2,10,true,true,40,0.11359122705659108,0.29266082114811987,0.011639831547198498,0.1296941530093978,0.9999998567638322,0.999679462768553
3,1,true,true,53,1.0,1.0,1.0,1.0,1.0,1.0
3,2,true,true,53,0.8877776174167272,0.9993906528818721,0.45802498090221844,0.9790503069569715,0.999999997307572,0.518716433120661
3,3,true,true,53,0.7439207236460788,0.9997569273064594,0.5767024978262969,0.7192455287845526,0.9999991078453476,0.21475453925261578
3,4,true,true,53,0.9999998838221346,0.9837025188551297,0.9191573797108326,0.9761500966289672,0.9730364537270038,0.18793860285104924
3,5,true,true,53,1.0,0.9966448628739948,0.9131134244306474,0.9973393534848226,0.804810142788945,0.5301038340911024
3,6,true,true,53,0.9351346972463941,0.9675610826255244,0.8849342058555983,0.918420694074144,0.9999994864138572,0.06961610277543084
3,7,true,true,53,0.9999990940605809,0.9363886732651928,0.9998040471031591,0.9994188703954751,0.9393015910741588,0.2163972749483245
3,8,true,true,53,0.999195688386227,0.9999999387893632,0.9319178912243808,0.5963086917662925,0.9999970346379813,0.934280481151506
3,9,true,true,53,0.9937001799967643,0.9999999050071714,0.9919253375543362,0.8987049483225846,0.9999998882836881,0.7649252926492305
3,10,true,true,53,0.9637270416890822,0.9999944684937668,0.625581434866673,0.510580694570292,0.9999997797794642,0.24393740551801713
4,1,false,true,35,1.0,1.0,1.0,1.0,1.0,1.0
