Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
0,1,false,true,78,1.0,1.0,1.0,1.0,1.0,1.0
0,2,false,true,78,0.9999999999977763,0.9757236420037039,0.9996006265096813,0.99999572948565,0.9840397144286309,0.7588970069995795
0,3,false,true,78,0.9999976959683717,0.9411036715720037,0.9999999999760296,0.9995551640472057,0.9981426336200115,0.48137958254157687
0,4,false,true,78,0.9996031017716833,0.9999999577013112,0.9999628916509946,0.9505074795907459,0.5884522540220641,0.9797725717013168
0,5,false,true,78,0.9999999993101226,0.999341682707613,0.9999964711739623,0.9508283345251064,0.9999999653333789,0.7478876360787351
0,6,false,true,78,0.9431498761868893,0.7215596577448432,0.999996343820363,0.9998838983947728,0.7939782653888432,0.7031836711433759
0,7,false,true,78,0.9988142891477657,0.705983916705702,0.9999999901365895,0.9947867376405,0.9911088289711253,0.09964536106810062
0,8,false,true,78,0.9850937362349748,0.9965100570888019,0.9422563101710635,0.9999999999782575,1.0,0.9894658255640404
0,9,false,true,78,0.9999999999999236,0.9999985151530479,0.9997656482773948,0.9613440799153307,0.99928581228891,0.9596913311023941
0,10,false,true,78,0.9999966893606212,0.8804477991433823,0.9999983180688479,0.9999999998924508,0.9999999993736162,0.5970288809655422
1,1,false,true,204,1.0,1.0,1.0,1.0,1.0,1.0
1,2,false,true,204,0.9972845881769182,0.9950569216981511,0.9987027705175257,0.9999998745161608,0.1805147090816268,0.8435823190176216
1,3,false,true,204,0.8623596787236403,0.9842839625686839,1.0,0.9999999999192416,0.18980878474985619,0.8082561607543465
1,4,false,true,204,0.9548807297655953,0.9445300320200323,0.9853342594899153,0.9999997363755986,0.005046630871759161,0.8791054091968755
1,5,false,true,204,0.9765951923329026,0.9982692594749535,0.9976441571709905,0.9999419526829563,0.033134692293790846,0.7891736715614016
1,6,false,true,204,0.9529049115374945,0.9999999999949786,0.9999999999915998,0.994480714046762,0.5662459716730064,0.9994485408423416
1,7,false,true,204,0.9999990296134479,0.9770751503938413,0.9998127146917344,0.9999991986097254,0.891187861196928,0.6114463450246996
1,8,false,true,204,0.9563856002884761,0.9992411305723932,1.0,0.4294043353321596,0.4932883577447357,0.9957130255767003
1,9,false,true,204,0.6373486189283528,0.8843981561428379,0.9999999999999823,0.999600895964901,0.042783501141843816,0.13640368873190578
1,10,false,true,204,0.5854318188848012,0.9894353194696746,0.9999999998964612,0.9670549963032706,0.043140935117157,0.18968594109130688
2,1,true,true,40,1.0,1.0,1.0,1.0,1.0,1.0
2,2,true,true,40,0.06612170944012219,0.7790220241282664,0.19082248696058868,0.2678634694508203,0.8582320747650471,1.0
2,3,true,true,40,0.04124189695715241,0.9993776971999804,0.016703228342173193,0.9998140622056265,0.9971672372139081,0.9999976776687116
2,4,true,true,40,0.06832549820906608,0.8932196093478928,0.06705183556249916,0.9675971360457928,0.9836934864423889,0.9977184120569651
2,5,true,true,40,0.3014490492238098,0.9966683322382829,0.9458170157204192,0.7084254741372902,0.5052079989501136,0.9999829920810386
2,6,true,true,40,0.01693409665613632,0.9848792565037385,0.01050077280351891,0.9835756004999198,0.9816493728588842,0.9999941380017084
2,7,true,true,40,0.5446911197832751,0.9996975361901237,0.4336331699754328,0.9996041758481391,0.9999012564749395,0.9999999618667931
2,8,true,true,40,0.03265926622876736,0.9997573463333195,0.01880557144771644,0.9997485730341518,0.9900662144169338,0.9999999423870569
2,9,true,true,40,0.39709739000805455,0.9988901657005804,0.9216101139923072,0.9996167013064211,0.7364555389523091,0.9999964742387719
2,10,true,true,40,0.0222910213795392,0.4974926735312708,0.016640451084868335,0.3510433999162469,0.9771938069587788,0.9997759598368615
3,1,true,true,53,1.0,1.0,1.0,1.0,1.0,1.0
3,2,true,true,53,0.9818057306984909,0.9995402759490324,0.6606384225310685,0.9540528389700478,0.9999966408639193,0.4811649351304885
3,3,true,true,53,0.7454537127294674,0.9989799164209903,0.5245794386841021,0.7461626714342591,0.9999998862012311,0.18039212061934007
3,4,true,true,53,0.9999999106618933,0.9532984635557299,0.9354200943399653,0.998632158971482,0.9821830091781183,0.2461908208600071
3,5,true,true,53,0.9999999999999999,0.9941488852961138,0.9322849304906233,0.9972989259423466,0.794535255787359,0.4902045057014116
3,6,true,true,53,0.9880141736375748,0.998216243612462,0.9536316400698696,0.5679362337393026,0.9999999998858381,0.08409347872382922
3,7,true,true,53,0.9999999380280895,0.8516425754723296,0.999937494229699,0.9998349253846573,0.9850817405167424,0.14832696019986347
3,8,true,true,53,0.999724376484227,0.999999950395832,0.9739614632354551,0.442768599835784,0.9999997357935435,0.8791700756397131
3,9,true,true,53,0.9995744675496365,0.9999918427564795,0.9994193348674267,0.9818389431446976,0.9999999967199433,0.8240703425366153
3,10,true,true,53,0.9534023825133252,0.9999997852266068,0.5247986247698295,0.34229997920116195,0.9999986676368595,0.2564892191011514
4,1,false,true,35,1.0,1.0,1.0,1.0,1.0,1.0
4,2,false,true,35,0.9342293618640539,0.9999192014320291,0.7011762518100917,0.9999861336464092,0.9999999997573906,0.9999992385968816
4,3,false,true,35,0.9642242772310397,0.9999999999998752,0.6252142230122208,0.9999998934975934,0.9999865157224811,0.9999999997139395
4,4,false,true,35,0.9681401065060508,0.9999999998263971,0.7815830360638758,0.9999955048458935,0.9999999896062503,0.9999999992376757
4,5,false,true,35,0.7058938008813846,1.0,0.7138825619182501,0.9999999999999877,0.9999054730728418,0.9999999999998154
