Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
0,1,false,true,78,1.0,1.0,1.0,1.0,1.0,1.0
0,2,false,true,78,0.999999999995674,0.9352643226633511,0.9997429696106876,1.0,0.9996007729658533,0.788607594249932
0,3,false,true,78,0.9999808543245914,0.9142524433326635,0.9999999967205662,0.9999917335193956,0.9999488323548034,0.5040680076652237
0,4,false,true,78,0.9997915279983158,0.9999925642452647,0.9999972888146423,0.9968815363563961,0.7834533886305814,0.9770477765919232
0,5,false,true,78,0.9999999999999669,0.9975344942021951,0.9999999999429805,0.9898107626308139,0.9999999999999619,0.7224773108345921
0,6,false,true,78,0.9978924856780079,0.7972347847471635,0.9999998348690256,0.9999792703126019,0.9913931426836272,0.7609143244928445
0,7,false,true,78,0.9960159536922583,0.6632494066909794,0.9999988406220554,0.996587670632197,0.9906337870619149,0.07798151005117016
0,8,false,true,78,0.9554684857204796,0.9944861205641928,0.9215438973285063,0.9999996833317493,0.9999999861961806,0.993801520342127
0,9,false,true,78,1.0,0.999999280581197,0.9999791943284336,0.9770749328847007,0.9997515870558749,0.9690753861369791
0,10,false,true,78,0.9999999961954057,0.8784742470723133,0.9999999999818158,0.9999999999793516,0.999999999015755,0.5932822776053768
1,1,false,true,204,1.0,1.0,1.0,1.0,1.0,1.0
1,2,false,true,204,0.9978044184203121,0.9999961135176328,0.9973403097757287,0.9999953163192395,0.18110802651297053,0.9907753040298243
1,3,false,true,204,0.9902889541951262,0.9999999759943135,0.9999934518542389,0.9999666771680197,0.3419504099692934,0.9973298682216566
1,4,false,true,204,0.9679298286155311,0.996906424024396,0.9992855620909282,0.999999999652441,0.053560093730286806,0.9850815769859879
1,5,false,true,204,0.9605964429204498,0.9999841760999197,0.9995156089754381,0.9999988062092717,0.049439296237679065,0.987698575370907
1,6,false,true,204,0.9310359784551135,0.999965408757811,0.9999999999137957,0.9753068743463577,0.5262887480491103,0.9999987118523963
1,7,false,true,204,0.9999999551958759,0.998713109466156,0.9988835119681365,0.9999912298166476,0.8963405775592914,0.8341622203761423
1,8,false,true,204,0.9391589946975243,0.9923771502204387,0.9999999183428658,0.6121410935100104,0.18115176450248793,0.999993062079595
1,9,false,true,204,0.7845578542015552,0.999901391986408,0.9999999999999998,0.9297735706125453,0.1338041961111166,0.40852822088549956
1,10,false,true,204,0.40829339222701966,0.9999673649103145,0.9999924554056154,0.925675718588597,0.05807645643961101,0.47039082268713905
2,1,true,true,40,1.0,1.0,1.0,1.0,1.0,1.0
2,2,true,true,40,0.1650092251304156,0.70020759994828,0.14347711218186987,0.22135305612921763,0.9954148773803957,1.0
2,3,true,true,40,0.07475148345236704,0.9968588405533315,0.004457045930323589,0.9992529550174867,0.9999999839243955,0.9999798305011324
2,4,true,true,40,0.08938757899012817,0.684246914041725,0.013581798333854422,0.8808084455154426,0.9999913477837423,0.9871923248819698
2,5,true,true,40,0.5836680407798686,0.9751479577985427,0.751501147186838,0.5509703101279875,0.9912456903542963,0.9999988385325429
2,6,true,true,40,0.10122792353826593,0.9416575696055869,0.006189774887662813,0.9746693523470936,0.9999999993634098,0.9996390189508183
2,7,true,true,40,0.7509085916392124,0.9988119959638107,0.3371130538820907,0.9990057814993457,0.9999999999999987,0.9999995681986611
2,8,true,true,40,0.18601694259107582,0.9998143058747588,0.022099025333135347,0.998687867288,0.9999999946638536,0.999999999998735
2,9,true,true,40,0.7243676267155817,0.9936847235655727,0.8521139543316352,0.9983766153519052,0.9961472024876361,0.9999574273883448
2,10,true,true,40,0.15765121651364,0.41653623951803,0.020401270849980335,0.37050458058489966,0.9999999155058088,0.9986880502585976
3,1,true,true,53,1.0,1.0,1.0,1.0,1.0,1.0
3,2,true,true,53,0.8420603427498133,0.999912256058443,0.5321924493805261,0.9834035103331448,0.9999999999999365,0.6902875696353598
3,3,true,true,53,0.6598794187636607,0.9993999099753955,0.6028777787703207,0.901197186398185,0.9999143107963072,0.32405865988135996
3,4,true,true,53,0.9999997120629626,0.980893816906432,0.9571827231321995,0.993092351710697,0.9942314659393873,0.2527043171225717
3,5,true,true,53,0.9999999999323353,0.9947835133876336,0.9096423326903442,0.9995696055769346,0.8957453883097263,0.5948570608355364
3,6,true,true,53,0.9722178399314074,0.9880048117284578,0.9496626799623819,0.8973264282446384,0.9999997409918243,0.11133605983561645
3,7,true,true,53,0.9999994013744539,0.8924760477464393,0.9999981470308533,0.999986000348625,0.9926656804463782,0.2494721523545269
3,8,true,true,53,0.9985282086338964,0.999999999995801,0.9621088691083042,0.8439652241708024,0.9999999990346113,0.9572709877146822
3,9,true,true,53,0.9999353696079977,0.9999994957748348,0.998741601493534,0.9716698398936482,0.9999999999999627,0.8554549284053754
3,10,true,true,53,0.9577239004071781,0.9999880464954848,0.6656915030548954,0.7466534829529546,0.9999999978872061,0.38794441610470276
4,1,false,true,35,1.0,1.0,1.0,1.0,1.0,1.0
4,2,false,true,35,0.7123374449599799,0.998743496887442,0.4828998272688688,0.9965837118645312,0.9999999997430191,0.9999999511608344
4,3,false,true,35,0.7993418034865897,0.9999781257437639,0.2954464292793848,0.999996936454001,0.9999959222958652,0.999999759290864
4,4,false,true,35,0.729590030726931,0.9999980631930734,0.22978526467098237,0.9999999988874824,0.9999968358903154,0.9999989224068448
4,5,false,true,35,0.5998089863625176,0.9999999922730736,0.38159182168620287,1.0,0.9999999922061393,0.9999996308411643
4,6,false,true,35,0.9708793162607788,1.0,0.848605207031616,0.9999999999967303,0.999999999995512,0.9999999999999524
4,7,false,true,35,0.2572711016020046,0.9987897417307402,0.4453371249634853,0.9997365428193324,0.9721822965792096,0.9999884415236279
4,8,false,true,35,0.9170809819325042,0.9999507192385931,0.9557435726378283,0.9999999003978901,0.9997650236982121,0.9999835609500866
4,9,false,true,35,0.4579216962466037,0.9909281802325078,0.5116090031845641,0.9963841530683516,0.9991023157819136,0.9999455667650538
4,10,false,true,35,0.4086397564373867,0.9999999998511311,0.38338997347458625,0.9999991345491939,0.9997725253134297,0.9999999999762818
5,1,false,true,34,1.0,1.0,1.0,1.0,1.0,1.0
5,2,false,true,34,0.9999999996206406,0.6494349396279804,0.999824516530691,0.511667512956945,0.9927933300465933,0.9999894759729594
5,3,false,true,34,0.9999991075295641,0.7698919369609843,0.8407400066720916,0.7285394575953925,0.31304283457680604,0.9999582889087064
5,4,false,true,34,0.9787804169789603,0.9552492367013556,0.9003687947561955,0.9956311898137093,0.9999999999956108,0.9976090984611498
5,5,false,true,34,0.9992520643034241,0.9999999994387349,0.3459413111255196,0.9999935211459258,0.9176784118664824,0.9988672015697206
5,6,false,true,34,0.9999999999952861,0.9999999369556398,0.7860854380322044,0.999999995655655,0.5143744626385813,0.9999999991453745
5,7,false,true,34,0.9999821575494863,0.3632634769668561,0.6897935943223634,0.660920247507049,0.9553325665356424,0.953353314638416
5,8,false,true,34,0.9999999999999865,0.8338198259369072,0.9590510618925767,0.891179298408445,0.8739153797293555,0.9995260733366101
5,9,false,true,34,0.9695071268258731,0.999084933428705,0.9014305292425777,0.9947444157631387,0.9999999864120969,0.9999999999998429
5,10,false,true,34,0.9987572939184088,0.98510550360219,0.34915908660263906,0.8435782233443596,0.9416540444424834,0.9999999998624414
6,1,true,true,18,1.0,1.0,1.0,1.0,1.0,1.0
6,2,true,true,18,0.9948966159729912,0.6501592222200805,0.9999861061948307,0.9739112176201863,0.9973229450832554,0.0033425667755347943
6,3,true,true,18,0.5676221296126504,0.3424681628903463,0.6236960507681056,0.9992047495440102,0.9983845432013971,0.0015225948495573016
6,4,true,true,18,0.26987404825926475,0.042921579259481035,0.7072221445379561,1.0,0.8350201175323786,0.0002794644988022288
6,5,true,true,18,0.6398153223836642,0.6885347487042739,0.7542262173946963,0.9910996674755514,0.9970631776596889,0.008341304205278566
6,6,true,true,18,0.5676499959339991,0.6744230037475835,0.8899097703470742,0.99820433263816,0.9483049459756658,0.014667798141974941
6,7,true,true,18,0.0851133186740568,0.7188538972154138,0.688974693433553,0.9858154972165832,0.37623525351627674,0.008283592830388486
6,8,true,true,18,0.9837147961315581,0.6886854988264537,0.826769904827011,0.9420280547738242,0.9999999999579265,0.0025113701535023347
