Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
17,2,false,true,114,0.185882,0.076072454,0.16269436,0.076072454,0.185882,0.1129729
17,3,false,true,114,0.185882,0.18308717,0.9265195,0.18308717,0.46835935,0.24195965
17,4,false,true,114,0.16269436,1.0,0.24577224,0.37771612,0.24245358,0.22614934
17,5,false,true,114,0.46835935,0.37771612,0.29273576,0.49682084,0.1351614,0.10798709
17,6,false,true,114,0.9265195,0.1129729,0.2051872,0.1703077,0.33636484,0.15357974
17,7,false,true,114,0.24245358,0.49682084,0.13098028,0.29167968,0.30092782,0.3466049
17,8,false,true,114,0.24577224,0.24195965,0.30932093,0.27044135,0.17630523,0.41138816
17,9,false,true,114,0.29273576,0.1703077,0.23530462,0.20402691,0.19982167,0.34585792
17,10,false,true,114,0.2051872,0.29167968,0.15421304,0.14526144,0.09217617,0.22614934
18,1,true,true,56,0.21954912,0.18214928,0.43013522,0.18214928,0.21954912,1.0000002
18,2,true,true,56,0.43013522,0.19442919,0.25708377,0.19442919,0.25708377,0.34585792
18,3,true,true,56,0.25708377,0.14410138,0.41138816,0.14410138,0.06963562,0.32867694
18,4,true,true,56,0.25708377,1.0000002,0.17769572,0.16522664,0.25918394,0.32867694
18,5,true,true,56,0.41138816,0.16522664,0.16453648,0.11257849,0.1468726,0.32867694
18,6,true,true,56,0.17769572,0.11257849,0.103968605,0.34299055,0.24745907,0.12146188
18,7,true,true,56,0.06963562,0.34585792,0.08507975,0.17247456,0.09193817,0.7052766
18,8,true,true,56,0.16453648,0.34299055,0.17230608,0.19059256,0.18400408,0.12465343
18,9,true,true,56,0.25918394,0.32867694,0.103094414,0.70146847,0.09582038,0.19128776
18,10,true,true,56,0.103968605,0.17247456,0.359972,0.08943419,0.22209172,0.29028797
19,1,true,true,45,0.16021295,0.12917654,0.23864925,0.12917654,0.16021295,0.14727966
19,2,true,true,45,0.23864925,0.20026645,0.12939177,0.20026645,0.074902005,0.22643125
19,3,true,true,45,0.074902005,0.14727966,0.11260015,0.1983842,0.15472515,0.12749282
19,4,true,true,45,0.12939177,0.1983842,0.12749282,0.17830805,0.28259987,0.12279845
19,5,true,true,45,0.15472515,0.22643125,0.1432509,0.18258351,0.09743658,0.096212715
19,6,true,true,45,0.28259987,0.12749282,0.37074512,0.083753034,0.67833656,0.20081903
19,7,true,true,45,0.11260015,0.17830805,0.19227034,0.22098228,0.30783617,0.35756654
19,8,true,true,45,0.12749282,0.18258351,0.05676939,0.27283376,0.7063647,0.6782025
19,9,true,true,45,0.1432509,0.083753034,0.22576556,0.08567674,0.099119216,0.0961265
19,10,true,true,45,0.09743658,0.12279845,0.13978595,0.06645492,0.17846048,0.16698772
20,1,false,true,139,0.6159267,0.12726839,0.6159267,0.12726839,0.23723629,0.32267234
20,2,false,true,139,0.11742236,0.32267234,0.11742236,0.23666614,0.22193864,0.17773339
20,3,false,true,139,0.23723629,0.23666614,0.1613158,0.29399756,0.53570145,0.24269445
20,4,false,true,139,0.1613158,0.17773339,0.22643125,0.34467044,0.08788947,0.41451913
20,5,false,true,139,0.22193864,0.29399756,0.28142354,0.03861961,0.2056652,0.58734524
20,6,false,true,139,0.22643125,0.24269445,0.06110301,0.04131635,0.12784158,0.31650925
20,7,false,true,139,0.53570145,0.34467044,0.624123,0.07594463,0.35074267,0.16486943
20,8,false,true,139,0.28142354,0.03861961,0.14205793,0.07594463,0.5138202,0.06123159
20,9,false,true,139,0.06110301,0.41451913,0.3466049,0.28312728,0.17205983,0.251013
20,10,false,true,139,0.08788947,0.04131635,0.2619191,0.11006298,0.26440704,0.34616685
21,1,false,true,99,0.14155403,0.17523482,0.764068,0.17523482,0.14155403,1.0000001
21,2,false,true,99,0.764068,1.0000001,0.764068,1.0000002,0.764068,0.2878557
21,3,false,true,99,0.764068,1.0000002,0.10700663,0.103117906,0.116474286,0.39257142
21,4,false,true,99,0.764068,0.103117906,0.13001126,0.16836551,0.15684643,0.24770258
21,5,false,true,99,0.10700663,0.2878557,0.16247094,0.098175555,0.2881369,0.17888111
21,6,false,true,99,0.116474286,0.16836551,0.17888111,0.2881369,0.26377803,0.46232826
21,7,false,true,99,0.13001126,0.39257142,0.16363989,0.5255058,0.13985619,0.12546417
21,8,false,true,99,0.15684643,0.098175555,0.49011225,0.18142658,0.1672785,0.14727966
21,9,false,true,99,0.16247094,0.24770258,0.21406668,0.2643969,0.1629729,0.064358935
21,10,false,true,99,0.2881369,0.17888111,0.13945973,0.4003997,0.25752106,0.11665659
22,1,true,true,55,0.16304728,0.1771047,0.35634643,0.1771047,0.16304728,0.42587453
22,2,true,true,55,0.203195,0.16834374,0.05822196,0.16834374,0.203195,0.05822196
22,3,true,true,55,0.50266546,0.42587453,0.1602557,0.3522187,0.50266546,0.13160448
22,4,true,true,55,0.35634643,0.05822196,0.2657886,0.26254624,0.65329456,0.5561311
22,5,true,true,55,0.05822196,0.3522187,0.13882938,0.252908,0.31315386,0.21727748
22,6,true,true,55,0.1602557,0.26254624,0.35119313,0.23674652,0.22555712,0.14926326
22,7,true,true,55,0.65329456,0.252908,0.1214399,0.089370325,0.55382967,0.13182586
22,8,true,true,55,0.2657886,0.13160448,0.08055729,0.17401351,0.21323843,1.0
22,9,true,true,55,0.13882938,0.23674652,0.22334865,0.09554842,0.08161059,0.29925233
22,10,true,true,55,0.31315386,0.089370325,0.08161059,0.32523644,0.20220982,0.33374447
23,1,true,true,42,0.111862,0.05415577,0.19178876,0.05415577,0.111862,0.24080588
23,2,true,true,42,0.19178876,0.10558794,0.32267234,0.10558794,0.41047472,0.12797111
23,3,true,true,42,0.41047472,0.12888233,0.1168419,0.12888233,0.37694457,0.24157289
23,4,true,true,42,0.32267234,0.24080588,0.6697412,0.25507945,0.20206045,0.32867694
23,5,true,true,42,0.1168419,0.25507945,0.15620914,0.19791844,0.16061024,0.15535009
23,6,true,true,42,0.37694457,0.19791844,0.26497537,0.26263556,0.42057666,0.15535009
23,7,true,true,42,0.6697412,0.12797111,0.047420062,0.064334914,0.29796967,0.34585792
23,8,true,true,42,0.20206045,0.26263556,0.15158513,0.1666469,0.1195193,0.11799113
23,9,true,true,42,0.15620914,0.24157289,0.17357287,0.09441459,0.4757648,0.10158716
23,10,true,true,42,0.16061024,0.064334914,0.19179395,0.06255299,0.103682116,0.41138816
24,1,false,false,74,0.12171519,0.08191013,0.21308587,0.08191013,0.12171519,0.16374882
24,2,false,false,74,0.21308587,0.22927797,0.41878897,0.22927797,0.28669778,0.1494771
24,3,false,false,74,0.28669778,0.16374882,0.14016679,0.4393391,0.4849461,0.23707795
24,4,false,false,74,0.41878897,0.4393391,0.13414508,0.117240876,0.28162584,0.26111928
