Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
6,2,true,true,18,0.28593102,0.17182913,0.295709,0.17182913,0.28593102,0.28593102
6,3,true,true,18,0.28593102,1.0000001,0.09919591,0.47612852,0.16749069,0.47844654
6,4,true,true,18,0.295709,0.47612852,1.0,0.21677975,0.2185317,0.28239748
6,5,true,true,18,0.09919591,0.21677975,0.17100778,0.16749069,0.3903527,0.59035337
6,6,true,true,18,0.16749069,0.28593102,0.19445403,0.17100778,0.15295297,0.65084076
6,7,true,true,18,1.0,0.16749069,0.19242384,0.32460034,0.72628087,0.024962561
6,8,true,true,18,0.17100778,0.17100778,0.9644288,0.13428918,0.04541057,0.11182594
6,9,true,true,18,0.2185317,0.47844654,0.07105985,0.15946433,0.53455734,0.10888389
6,10,true,true,18,0.19445403,0.32460034,0.7865118,0.085258536,0.10888389,0.07932939
7,1,true,true,69,0.08429736,0.14585958,0.3685266,0.14585958,0.08429736,0.23423108
7,2,true,true,69,0.3685266,0.44519266,0.37189633,0.44519266,0.119886175,0.137175
7,3,true,true,69,0.37189633,0.19273761,0.14839448,0.19273761,0.7637712,0.30298093
7,4,true,true,69,0.14839448,0.23423108,0.10438886,0.5273285,0.23309055,0.13179176
7,5,true,true,69,0.119886175,0.5273285,0.137175,0.10438886,0.106840745,0.3107884
7,6,true,true,69,0.10438886,0.137175,0.32595167,0.14414962,0.123054445,0.11972657
7,7,true,true,69,0.7637712,0.10438886,0.5717205,0.09457019,0.49546766,0.11972657
7,8,true,true,69,0.137175,0.14414962,0.04915851,0.098520614,0.12038283,1.0000001
7,9,true,true,69,0.32595167,0.30298093,0.14743263,0.1196667,0.057802983,0.17444813
7,10,true,true,69,0.23309055,0.13179176,0.6250304,0.32517546,0.39985114,0.22720283
8,1,false,false,51,0.120963484,0.052708443,0.295709,0.052708443,0.120963484,0.295709
8,2,false,false,51,0.295709,0.08102383,0.1985639,0.08102383,0.1679383,0.07700524
8,3,false,false,51,0.1985639,0.1679383,0.14739576,0.1679383,0.20499587,0.14944687
8,4,false,false,51,0.1679383,0.295709,0.17713168,0.4176594,0.5363231,0.7349641
8,5,false,false,51,0.14739576,0.4176594,0.09437566,0.11397573,0.75101614,-0.012109503
8,6,false,false,51,0.20499587,0.07700524,0.12664938,0.3142829,0.4515144,0.1305855
8,7,false,false,51,0.17713168,0.11397573,0.14018735,0.31012732,0.124993175,0.37730289
8,8,false,false,51,0.09437566,0.3142829,0.6430769,0.03333748,0.6779124,0.50601363
8,9,false,false,51,0.12664938,0.31012732,0.03539192,0.7555256,0.60522443,0.30388018
8,10,false,false,51,0.14018735,0.03333748,0.36811095,0.11135457,0.055681527,0.050391816
9,1,false,false,90,0.18505114,0.031596594,0.18192588,0.031596594,0.18505114,0.16233002
9,2,false,false,90,0.24181215,0.13221672,0.37346774,0.13221672,0.24181215,0.20583332
9,3,false,false,90,0.18192588,0.16233002,0.3305974,0.14609718,0.15014191,0.19436091
9,4,false,false,90,0.37346774,0.14609718,0.17439151,0.22810283,0.6633457,0.23617232
9,5,false,false,90,0.15014191,0.22810283,0.16727665,0.14528698,0.1713069,0.112317815
9,6,false,false,90,0.3305974,0.20583332,0.1419557,0.20660007,0.2080839,0.14742684
9,7,false,false,90,0.17439151,0.14528698,0.20831716,0.24739203,0.39392424,0.07646036
9,8,false,false,90,0.6633457,0.20660007,0.29897118,0.63447666,0.02044734,0.01295214
9,9,false,false,90,0.1713069,0.19436091,0.58839023,0.24044912,0.13924263,0.31918508
9,10,false,false,90,0.2080839,0.23617232,0.01669174,0.37868223,0.22701731,0.34489214
10,1,true,false,44,1.0,0.2563122,1.0,0.2563122,0.49250513,0.17460135
10,2,true,false,44,0.2563122,0.17460135,0.2563122,0.23334493,0.29300913,0.19699186
10,3,true,false,44,0.49250513,0.23334493,0.20767954,0.2657292,0.17552347,0.16409993
10,4,true,false,44,0.20767954,0.19699186,0.19722243,0.14471588,0.295709,0.1244794
10,5,true,false,44,0.29300913,0.16409993,0.18281978,0.13667941,0.18462865,0.4362614
10,6,true,false,44,0.17552347,0.2657292,0.13506378,0.14225815,0.14326248,0.1192803
10,7,true,false,44,0.19722243,0.1244794,0.5579993,0.19305703,0.16048321,0.68437994
10,8,true,false,44,0.295709,0.14471588,0.15579046,0.11969221,0.13449861,0.13628787
10,9,true,false,44,0.18281978,0.4362614,0.33031076,0.16555929,0.44738728,0.085884675
10,10,true,false,44,0.18462865,0.1192803,0.1863999,0.06377525,0.10603008,0.27538356
11,1,true,false,104,0.10981855,0.13924192,0.14795412,0.13924192,0.10981855,0.3732574
11,2,true,false,104,0.14795412,0.18184373,0.10286917,0.18184373,0.44615954,0.11725099
11,3,true,false,104,0.44615954,0.3732574,0.5385039,0.10803482,0.61447614,0.121024966
11,4,true,false,104,0.61447614,0.11725099,0.1353262,0.098994225,0.13113299,0.42100668
11,5,true,false,104,0.10286917,0.10803482,0.26524156,0.5573812,0.1396852,0.1273496
11,6,true,false,104,0.5385039,0.098994225,0.010554389,0.11904525,0.2773452,0.21380283
11,7,true,false,104,0.13113299,0.121024966,0.2616029,0.050573535,0.1299595,0.2224649
11,8,true,false,104,0.1353262,0.5573812,0.065306775,0.007999394,0.505692,0.2224649
11,9,true,false,104,0.26524156,0.11904525,0.45108214,0.1350894,0.06796564,0.21760511
11,10,true,false,104,0.010554389,0.050573535,0.13171297,0.33253023,0.22366616,0.21760511
12,1,false,false,41,0.1372868,0.26313156,0.13677832,0.26313156,0.1372868,1.0000001
12,2,false,false,41,0.13677832,1.0000001,0.42989278,0.19488493,0.13677832,0.42989278
12,3,false,false,41,0.13677832,0.19488493,0.18112035,0.11455889,0.11455889,0.1558249
12,4,false,false,41,0.42989278,0.11455889,0.070391834,0.51099193,0.19999182,0.20095675
12,5,false,false,41,0.18112035,0.42989278,0.43492693,0.12661567,0.26419315,0.17751788
12,6,false,false,41,0.11455889,0.51099193,0.1249899,0.43468305,0.15130994,0.20341277
12,7,false,false,41,0.070391834,0.1558249,0.36434802,0.30580115,0.3318467,0.17774475
12,8,false,false,41,0.19999182,0.12661567,0.6206029,0.21518043,0.49179828,0.24386331
12,9,false,false,41,0.43492693,0.20095675,0.28520268,0.10900071,0.3478154,0.07860528
12,10,false,false,41,0.26419315,0.43468305,0.27200347,0.33526456,0.08136109,0.07860528
13,1,false,false,99,0.60633934,0.18470204,0.30201036,0.18470204,0.60633934,0.124834284
13,2,false,false,99,0.30201036,0.29059398,0.098646276,0.29059398,0.6833618,0.13128698
13,3,false,false,99,0.6833618,0.124834284,0.17782342,0.18057941,0.32299268,0.2763367
13,4,false,false,99,0.098646276,0.18057941,0.3582985,0.12062013,0.17265084,0.3582985
13,5,false,false,99,0.32299268,0.13128698,0.007272139,0.09422704,0.47612852,0.21428761
13,6,false,false,99,0.17782342,0.12062013,0.44343764,-0.007313106,0.19485167,0.14438547
